GeneID	GSM1244809	GSM1244810	GSM1244811	GSM1244812	GSM1244813	GSM1244814	GSM1244815	GSM1244816	GSM1244817	GSM1244818	GSM1244819	GSM1244820	GSM1244821	GSM1244822
105377775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379586	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100507435	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377778	3	1	2	0	2	0	0	0	4	4	1	3	0	4
2055	570	523	643	476	662	558	657	581	1062	815	833	727	1002	1508
101927752	91	55	57	50	64	57	67	76	115	99	94	89	119	187
100500912	0	0	0	0	0	2	0	0	0	0	1	0	1	2
105377779	0	0	0	0	0	0	0	0	0	0	0	0	1	0
693181	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9639	597	548	698	470	615	551	636	428	896	626	630	574	763	1169
100131395	2	6	7	5	5	0	2	0	2	0	3	3	6	1
9920	180	146	187	188	194	204	200	112	204	169	180	195	205	323
101928058	2	0	1	1	1	1	2	0	1	2	0	4	2	3
104266957	1	1	2	2	0	0	2	0	1	0	3	0	1	4
9172	2	1	0	0	0	2	0	1	6	2	2	1	0	6
102465695	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377781	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377782	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986880	0	0	0	0	0	0	1	0	0	0	0	0	0	0
105377783	0	0	0	0	0	0	0	0	1	0	0	0	0	0
105377784	0	0	0	0	0	0	0	0	1	0	0	0	0	0
101927815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986865	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377785	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64478	0	0	0	0	0	0	0	0	0	1	0	0	1	0
105377792	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377791	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377790	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377789	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986907	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377793	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377794	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986908	0	0	1	0	0	0	0	0	0	0	0	0	0	0
105377795	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377796	0	0	0	0	0	0	1	0	0	0	0	0	0	0
105377797	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287015	45	12	40	30	45	35	60	48	64	64	52	61	56	109
79648	374	346	404	387	380	460	498	410	534	438	426	472	575	958
285	2	2	7	1	5	1	5	2	6	4	4	5	5	7
100507530	15	24	29	18	30	26	31	23	56	43	39	28	54	95
102465861	0	1	0	0	0	0	0	1	1	0	0	0	0	0
55326	1090	1096	984	1045	1035	1219	1392	760	942	763	763	873	1015	1651
100616348	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100616372	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389610	0	0	0	0	0	0	0	0	0	0	0	1	2	0
100652791	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1672	11	2	4	9	11	13	11	9	14	13	17	17	15	30
1671	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1669	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449491	0	0	0	0	0	0	0	0	0	0	1	0	0	0
449492	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449493	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1667	0	0	0	0	0	0	0	0	0	0	0	0	0	0
170949	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728358	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100287083	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1668	0	0	0	0	0	0	0	0	0	0	0	0	0	0
724068	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1670	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377799	0	0	0	0	0	0	0	1	0	0	0	0	0	0
105377803	0	0	0	0	1	1	0	0	0	0	0	1	0	1
101928095	2	2	3	1	3	1	1	2	4	3	2	0	2	1
349196	1	0	0	0	1	0	0	0	0	0	0	0	0	1
100128890	6	8	7	6	9	10	6	10	17	13	10	13	20	25
641517	1	0	0	0	0	1	1	0	0	0	0	0	1	2
401447	0	0	0	0	0	0	1	0	0	0	0	0	0	0
645402	0	0	1	0	0	0	0	0	0	0	0	0	0	0
100131980	0	1	0	1	0	0	0	1	1	0	1	1	0	1
100289462	1	0	0	0	0	0	0	0	0	0	0	0	0	0
55894	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503618	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503841	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504180	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503614	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377801	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100131608	0	1	1	0	0	1	1	1	2	1	1	1	1	3
441317	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105377800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986910	1	2	4	2	2	0	1	0	1	1	1	0	2	1
101929400	1	1	2	1	1	0	1	1	2	1	1	0	1	1
105379215	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986912	0	0	0	0	0	0	0	0	0	0	0	0	0	0
441328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133251	0	1	1	0	0	1	1	1	2	1	1	1	1	2
105379216	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245910	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245908	0	0	0	0	0	0	0	0	0	0	0	0	0	0
245909	0	0	0	0	0	0	0	0	0	0	0	0	0	0
140596	0	0	0	0	0	0	0	0	0	0	0	0	0	0
653423	0	0	0	0	0	0	0	0	0	0	0	0	0	0
414325	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1673	1	0	0	0	0	0	0	0	0	0	0	0	0	0
100132396	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100132103	3	4	3	2	5	7	3	3	6	7	9	5	7	9
392188	0	0	0	1	0	0	0	0	0	0	0	0	0	0
645836	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100302186	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379219	2	2	2	3	3	1	2	1	4	4	4	2	7	7
112268014	4	5	7	1	2	2	3	2	7	4	7	3	3	10
286042	42	55	82	27	60	37	57	24	66	36	40	28	58	65
157285	829	488	970	516	780	707	830	448	1117	694	707	690	892	1172
105379222	1	2	0	2	1	0	0	0	4	2	0	0	1	0
107986913	3	2	3	6	4	2	6	2	4	1	2	2	8	13
105379224	1	3	3	5	3	4	5	2	0	2	1	2	1	2
105379225	0	0	0	0	0	0	0	0	1	0	0	0	0	0
137075	68	59	42	52	55	59	65	69	96	84	82	83	99	172
9258	702	667	744	593	703	700	778	669	1082	871	913	889	1072	1745
90459	663	664	688	657	619	816	836	663	846	702	709	841	822	1423
105379227	0	0	1	0	0	0	0	0	0	1	0	0	0	0
100616350	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109616996	0	0	0	0	0	0	0	0	0	0	0	0	0	0
79660	703	762	770	715	807	884	824	782	1273	1060	1087	1069	1184	2143
102724880	20	21	12	19	19	22	24	19	26	22	24	21	15	43
101929128	2	0	1	2	2	0	1	1	0	5	0	1	1	4
157273	1	0	0	0	1	0	0	0	0	0	0	1	0	0
105379228	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379231	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379230	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8658	910	1166	1161	984	1128	1140	1205	1280	1764	1543	1744	1465	1769	2954
693182	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157627	0	0	0	1	0	0	0	0	0	0	0	0	0	0
406907	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379234	0	1	1	0	0	1	0	0	1	0	0	0	0	0
4482	148	112	119	130	144	161	171	138	206	202	146	181	215	344
101929191	0	2	1	1	0	0	0	1	1	0	2	0	0	0
112268021	7	10	10	4	9	7	6	6	15	9	8	10	8	15
203074	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105379237	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94137	2	1	2	3	0	5	3	0	3	6	3	1	2	3
100422982	0	0	0	0	0	0	0	0	0	0	0	0	0	0
203076	0	0	0	0	0	0	0	0	0	0	0	0	0	0
83595	1	4	9	5	4	5	1	2	5	6	5	6	2	8
102723313	0	1	0	0	1	0	0	0	2	0	0	0	0	0
54984	261	171	232	168	256	229	250	144	309	200	179	216	258	444
100302166	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929229	0	0	0	0	1	0	1	0	2	0	1	0	0	1
101929248	2	1	3	2	2	2	1	2	3	3	4	3	2	3
112268022	3	10	10	7	10	5	10	4	7	10	8	4	9	24
286046	22	37	29	22	26	38	45	31	54	39	45	38	44	71
693183	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929269	0	0	0	0	0	0	0	0	0	0	1	0	0	0
107986915	0	0	0	0	0	0	0	0	0	0	0	0	1	0
66036	281	357	342	342	314	352	428	323	456	351	369	399	493	706
101929290	1	0	0	0	3	0	1	1	4	1	2	0	3	0
83650	0	2	1	1	2	0	1	0	1	3	2	1	3	3
157739	55	58	52	46	54	48	56	55	126	66	94	57	104	122
100129129	117	97	119	118	122	103	128	139	286	236	248	208	283	482
83656	3	1	0	0	1	1	1	2	5	0	0	2	1	0
83648	61	54	48	58	68	75	86	58	125	92	112	102	128	191
640	3	4	6	3	2	1	5	3	0	0	0	0	1	1
105379241	5	3	5	1	1	1	4	0	0	0	0	0	1	0
83655	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379242	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2626	29	10	19	13	19	23	19	0	0	0	0	1	1	0
106635531	0	0	0	0	0	0	0	0	0	0	0	0	0	0
606553	1	0	0	0	0	0	0	0	0	0	0	0	0	0
252969	450	335	444	347	458	404	492	209	387	291	275	299	349	550
105379243	30	23	19	16	22	15	21	8	16	13	17	18	18	32
2222	2157	1681	1808	1929	2156	2112	2262	1769	2833	2399	2352	2399	2938	4950
1508	4153	2715	3588	3160	4037	3906	4007	3648	7135	5917	5113	5592	6900	11486
105379244	2	0	0	0	0	1	2	0	0	0	0	1	0	1
112268017	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613210	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613209	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613211	1	0	0	0	0	0	1	0	0	0	0	0	0	0
105379245	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379246	1	1	1	0	1	1	0	0	1	1	1	1	1	1
100133267	0	0	0	0	0	0	0	0	0	0	0	0	0	0
728957	0	0	1	0	1	1	1	1	1	0	1	1	0	1
100132923	20	35	28	27	32	24	44	31	41	38	42	37	46	77
392196	0	0	0	1	0	0	0	0	0	0	0	0	0	0
392197	0	0	0	1	0	0	0	0	1	0	1	1	1	1
377630	1	0	0	2	0	0	1	1	1	0	0	0	1	0
729689	1	2	2	0	1	1	1	1	3	1	2	0	1	3
85002	139	109	138	102	167	136	146	89	163	132	113	110	146	209
619423	18	14	14	10	13	9	15	9	21	11	13	12	20	27
245940	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100133172	2	3	7	4	6	6	8	5	6	12	9	8	11	10
649352	0	0	1	0	0	0	2	0	0	0	0	0	0	1
245912	2	1	1	1	1	1	1	0	2	1	2	1	1	4
389633	3	2	4	1	2	1	1	1	4	1	1	0	2	2
653333	59	45	63	39	61	60	61	34	63	40	41	42	50	80
100506990	21	15	22	13	18	18	25	17	31	29	34	25	27	73
729732	9	6	13	9	6	8	9	6	13	5	15	7	6	7
100847038	0	0	0	0	0	0	0	0	0	0	0	0	0	0
91694	591	627	622	617	575	740	760	543	718	563	619	726	838	1242
100500870	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100500838	0	0	0	0	0	0	0	0	0	0	0	0	0	0
340357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101409254	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379289	0	0	0	0	0	0	0	0	0	0	0	0	0	0
57604	3	4	1	5	2	3	4	3	7	3	5	10	4	11
10395	556	626	657	537	636	596	616	351	554	418	506	461	484	771
101930149	0	0	0	0	0	0	0	0	0	0	0	0	0	0
157773	10	14	13	10	17	16	16	18	15	13	18	16	26	28
102725080	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986916	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379292	0	0	0	0	0	0	0	0	0	0	0	0	0	0
137868	0	0	0	0	0	0	0	0	0	0	0	1	1	2
494332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7991	1009	908	889	894	919	1118	1172	1045	1425	1195	1213	1333	1481	2458
4481	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929028	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379297	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26281	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286097	0	0	0	0	1	1	1	0	0	0	1	0	0	1
51201	446	381	395	422	396	481	513	443	492	406	456	498	536	909
107986918	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29883	1422	1326	1274	1438	1370	1610	1775	1433	1693	1405	1457	1664	1813	2963
137492	613	526	562	549	553	715	676	519	724	559	604	672	786	1281
9108	114	110	106	121	115	139	143	131	153	121	143	132	160	302
102724838	0	0	2	2	0	1	1	0	1	0	1	0	0	2
6542	7890	11151	11244	9420	10628	11518	12204	7924	10867	9367	10102	9552	10955	18550
5157	362	232	269	302	302	337	385	271	439	376	296	375	436	757
107986919	0	0	0	0	0	0	0	0	0	0	0	1	0	0
57509	1191	1431	1476	1281	1438	1587	1715	1902	2719	2262	2365	2294	2689	4723
100422850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101930275	26	40	38	23	29	31	35	36	64	40	75	47	64	84
2267	1	1	0	1	0	0	0	0	0	1	1	2	0	0
5108	2641	3490	3317	2963	3181	3825	4007	3120	4288	3466	3884	3747	4437	7208
427	1580	1388	1396	1568	1517	1683	1943	2372	3324	2704	2772	3258	3691	6274
101929066	3	11	5	5	5	6	10	8	22	13	6	11	14	20
9	250	207	247	236	267	313	336	474	554	470	538	594	678	1061
10	3	1	2	1	3	1	5	5	11	7	3	5	9	13
23362	346	597	600	478	600	625	623	825	1172	999	1111	1024	1161	2035
107986868	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379303	0	0	0	0	1	0	1	0	0	0	0	0	0	0
105379301	0	0	0	0	1	0	0	0	0	0	0	0	0	0
100128993	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379306	0	0	0	0	0	1	1	0	1	0	1	0	0	1
63898	666	677	692	676	802	891	834	1015	1630	1483	1358	1403	1670	2784
102724881	7	12	12	6	8	10	17	11	20	20	20	17	25	31
55790	102	96	124	95	102	114	114	151	215	164	198	201	261	358
105379308	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986920	0	0	0	0	1	0	0	1	1	0	0	0	1	1
55174	931	779	781	784	919	929	966	751	1094	848	836	975	1058	1788
105379309	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986921	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4023	0	0	0	1	0	0	0	0	0	0	0	0	0	0
105379311	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379310	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379312	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6570	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	1318	1149	1140	1240	1236	1251	1486	1289	1893	1530	1589	1560	2067	3232
11178	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100874051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379314	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986881	0	0	0	0	0	0	0	0	0	0	0	0	0	0
109616983	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102467222	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286114	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929172	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986922	2	2	0	0	0	0	1	0	0	0	0	1	0	0
2675	1	4	3	0	4	4	1	0	1	0	0	1	0	0
105379318	0	0	0	0	0	0	0	0	1	0	0	0	1	0
107986923	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9046	0	0	0	0	1	0	0	0	0	0	0	0	0	0
23039	2449	2449	2540	2410	2721	2683	3001	2256	3714	3001	3131	2999	3594	5844
10361	0	0	1	0	0	0	0	0	2	0	0	1	0	0
8822	0	2	1	0	1	1	0	0	1	0	0	0	0	1
2039	437	242	374	304	434	347	408	318	796	616	542	524	722	1083
64760	944	484	1085	457	813	642	684	621	1915	1031	1182	1008	1514	1903
79873	227	87	192	142	252	185	194	162	445	290	238	334	412	540
55806	889	386	859	418	854	610	717	350	1078	587	605	650	804	1097
80346	860	432	616	521	732	597	688	432	1124	743	695	739	889	1359
203190	6	3	4	2	4	1	5	2	12	4	6	6	9	8
6440	0	0	0	0	1	0	0	0	0	0	1	0	0	1
649	466	268	535	300	491	393	441	413	1046	720	666	633	897	1248
9796	0	1	1	1	3	3	2	2	1	1	3	4	5	4
407037	0	0	0	0	0	0	0	0	0	0	0	0	0	0
661	776	625	718	623	840	684	839	462	939	768	727	698	996	1516
100507071	4	4	4	4	6	6	8	4	9	3	11	3	8	6
55124	4	1	0	1	2	2	0	5	2	2	3	4	4	7
23516	762	756	786	799	917	942	1090	512	804	706	711	705	787	1286
5533	138	120	113	121	105	137	136	108	201	167	161	177	221	342
10174	559	238	477	332	554	424	524	463	1240	864	697	714	947	1378
64236	97	30	85	49	91	49	75	51	142	75	82	114	121	175
541565	101	66	85	75	108	86	90	69	146	133	110	113	144	220
107986876	87	65	71	71	93	92	77	80	143	115	112	94	141	203
57805	3426	2370	3100	2624	3696	3219	3448	2516	4875	3969	3883	3510	4645	7301
55909	402	258	351	277	388	332	419	261	602	475	388	411	513	775
80094	2	4	2	0	0	0	1	0	0	0	0	1	1	2
105369180	2	2	4	6	2	2	3	0	3	3	1	0	1	1
107986924	189	215	165	122	105	130	155	18	29	10	26	16	22	27
1960	1370	1467	1316	973	1180	978	1210	136	298	126	223	127	206	317
105379322	3	1	3	2	4	1	3	0	1	1	0	0	1	0
105379321	68	30	38	42	40	33	38	13	18	16	13	10	9	37
107986926	6	9	8	6	8	5	5	0	0	2	0	1	1	1
157310	3	0	1	1	4	2	1	2	7	6	2	5	4	13
107986925	218	232	245	165	212	194	206	3	18	18	11	10	15	18
105379325	0	0	1	0	0	0	0	0	0	0	0	1	0	1
101929237	0	0	0	0	1	1	0	0	0	0	0	0	0	0
107984124	4	2	2	2	4	2	3	4	4	7	4	6	6	7
23221	622	448	676	458	716	585	652	555	1231	884	846	902	1072	1617
8795	1667	1695	1911	1496	1966	1696	2031	1748	3006	2341	2684	2283	3127	4750
286059	4	0	1	3	3	3	1	3	3	2	4	4	4	3
107986929	2	2	0	1	2	1	2	1	3	2	2	3	2	3
254896	19	11	14	12	21	12	11	11	45	23	24	37	32	50
8794	173	156	246	142	262	209	247	244	540	424	415	419	550	794
8793	1	1	0	0	1	0	0	0	0	1	0	1	1	1
8797	274	306	316	296	373	326	408	260	428	372	408	361	425	720
389641	108	55	90	78	89	88	92	75	134	94	85	121	98	194
91782	987	729	905	837	1122	946	1187	766	1379	1133	1092	1163	1407	2347
105379326	12	4	7	3	9	7	4	5	5	8	14	8	5	20
203069	388	242	381	302	451	371	429	375	715	559	500	569	653	1218
4017	216	126	240	179	196	194	190	147	326	235	259	268	333	425
100507156	7	6	14	9	13	5	8	6	4	7	10	5	8	16
9583	723	784	790	688	810	807	897	763	1195	1003	1077	1001	1200	1957
105379327	0	1	2	2	2	1	0	0	1	2	1	0	1	0
51312	748	742	907	523	761	627	770	460	947	665	794	590	865	1264
107986930	1	1	0	0	0	2	1	0	0	0	0	0	1	1
4824	159	151	158	146	178	192	188	209	300	261	304	248	314	522
137814	0	0	0	0	0	0	0	0	0	0	0	0	0	0
101929258	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6781	242	306	273	267	333	322	364	95	131	123	156	128	155	234
107986931	0	0	0	0	0	0	0	0	0	0	0	1	0	0
105379328	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10863	0	0	3	1	3	1	2	2	5	0	2	2	1	0
101929294	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27299	0	0	0	0	0	0	0	0	0	0	0	0	0	1
8756	0	0	0	0	1	0	0	0	0	0	0	0	0	0
101929315	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986932	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986882	0	0	0	1	0	0	0	0	0	0	0	0	0	0
105379329	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4741	0	0	0	0	0	0	0	0	0	0	0	0	0	0
112268023	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4747	0	0	0	0	0	0	0	0	0	0	0	0	0	0
102465506	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379330	0	0	0	0	0	0	0	0	0	0	0	0	0	0
80005	684	1078	1158	754	978	837	993	931	1507	1270	1554	1084	1588	2294
102465527	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379331	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2796	17	18	15	6	7	9	15	10	12	7	15	4	13	11
54793	717	770	769	787	714	842	959	773	966	777	835	923	977	1595
157313	683	710	656	707	751	831	914	505	612	569	587	604	621	1029
107986933	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379332	0	0	0	0	0	0	0	0	0	0	0	0	0	0
64641	8	7	5	3	8	8	9	6	8	5	6	9	4	15
102723395	0	0	1	0	0	0	0	0	0	0	0	0	0	0
105379335	0	0	0	0	0	0	0	0	0	0	1	0	0	0
105379336	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5520	1479	1337	1359	1440	1476	1698	1744	1444	1885	1557	1695	1776	2086	3350
157489	52	52	65	56	60	58	56	70	97	83	87	99	107	170
665	1347	1325	1320	1434	1454	1725	1799	2326	2902	2401	2590	2838	3186	5229
105379337	0	1	1	0	1	1	0	0	7	0	5	4	4	8
10687	9	8	6	8	16	14	8	5	8	7	9	10	18	22
1808	584	567	583	533	608	555	626	431	764	604	657	532	670	1089
148	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379339	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100313884	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379340	0	0	0	0	0	0	0	0	1	0	0	0	0	0
81551	1	1	1	2	0	0	1	2	1	1	1	0	2	4
23087	407	336	371	327	435	385	390	273	573	437	416	433	582	912
2185	129	136	172	84	170	134	145	144	355	279	270	237	293	462
102465507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1135	0	0	0	0	0	0	0	0	0	0	0	0	1	1
2053	76	65	69	63	64	81	80	90	168	146	107	134	178	271
1191	7568	4523	6717	5783	8545	7011	8355	8574	16851	12955	12167	13075	17031	25174
102465508	0	1	1	1	0	0	1	0	1	0	1	0	1	0
51435	892	636	906	669	861	870	908	682	1245	1032	910	983	1322	1906
100500871	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100500858	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55246	663	624	554	610	671	679	765	599	934	800	753	838	914	1587
107986934	16	13	22	17	25	20	25	15	30	26	23	23	35	53
157570	472	554	532	535	501	695	742	358	360	295	307	334	364	681
55872	925	790	746	820	751	1014	1159	561	614	527	442	590	583	959
286133	1	3	3	3	0	1	3	2	3	3	2	0	6	3
100422828	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379342	0	0	0	0	0	0	0	0	0	0	0	0	0	0
389643	0	0	4	1	2	1	2	1	3	2	3	5	1	1
55140	655	574	607	636	710	666	735	590	943	764	668	745	886	1566
105379343	0	0	0	1	0	0	0	1	0	0	0	0	0	0
5368	0	0	0	0	1	0	0	0	0	0	0	0	0	1
55893	1524	1124	1498	1118	1630	1433	1666	1230	2503	2010	1773	1807	2165	3558
157574	82	71	63	79	78	90	88	73	120	105	96	96	123	223
7976	558	751	795	622	696	850	872	735	953	825	849	878	970	1603
100422903	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2137	672	557	720	586	761	716	773	542	1167	953	908	875	1060	1733
101929402	0	5	2	0	3	0	1	0	4	3	4	1	2	3
55756	408	316	385	343	393	390	407	377	611	481	459	431	584	1022
79618	439	675	683	426	540	489	534	499	893	674	849	599	875	1258
105379346	0	1	0	0	0	2	0	0	2	0	1	0	0	3
23303	402	448	487	357	443	427	468	614	1109	943	851	837	879	1666
1846	2816	2486	2877	2272	2585	2855	2850	3529	6432	4816	4748	5023	5630	10003
105379349	0	0	0	0	0	0	0	0	0	0	0	0	0	0
107986883	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379350	0	1	1	1	1	1	1	1	2	2	0	3	3	2
107986935	3	2	3	2	2	1	4	2	6	4	1	2	3	2
105379351	0	1	2	1	1	2	0	1	3	3	3	1	3	7
105379352	0	0	0	0	0	0	0	0	0	0	0	0	0	1
619351	0	3	1	3	1	1	0	6	5	5	7	6	10	8
101929450	0	0	1	0	0	0	0	0	1	0	0	0	0	0
101929470	0	0	0	0	1	0	0	0	0	0	0	0	0	0
107986884	0	0	1	0	0	0	0	0	0	0	0	0	0	1
105379354	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286135	0	0	0	0	0	0	0	0	0	0	0	0	0	0
100422876	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51669	3174	2889	2699	3009	3090	3483	3853	3674	4876	4359	4109	4639	5467	8985
23484	897	793	808	872	812	972	1021	923	1082	952	1005	1095	1134	1952
619373	5	5	9	5	12	6	9	9	7	12	11	10	4	15
10671	633	483	465	537	468	540	624	563	774	573	643	685	746	1361
100128750	67	40	33	38	49	46	61	47	94	78	67	77	86	136
11030	1013	808	886	736	889	928	951	812	1569	1234	1100	1082	1420	2260
112268025	0	2	0	0	2	2	3	1	4	2	0	2	6	4
112268024	115	148	159	83	101	92	100	81	142	91	163	94	128	190
2961	858	696	664	727	739	846	983	626	854	697	749	820	950	1541
100507341	0	0	0	1	0	0	0	0	0	0	1	0	0	1
2936	3550	3146	3134	3223	4020	3652	4267	3632	5173	4408	4702	4685	5750	9304
7993	250	229	223	223	216	297	302	164	242	234	262	251	289	458
105379356	0	0	0	0	0	2	0	0	1	0	2	1	1	3
105379355	1	1	2	0	0	0	1	0	1	0	2	0	0	1
5516	1372	1262	1264	1251	1279	1401	1598	1355	1919	1523	1647	1790	2095	3238
56154	38	100	100	57	57	84	87	25	40	18	20	27	36	52
105379357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
29942	1	1	3	0	0	0	2	0	1	0	1	0	1	0
7486	486	644	592	533	552	653	698	410	543	434	505	521	602	922
105379358	0	0	0	0	1	0	0	0	0	0	1	0	0	0
101929492	0	0	0	0	0	0	0	0	0	0	0	0	0	0
105379360	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3084	0	1	0	1	2	0	2	0	0	1	1	0	0	2
